satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,id_employee,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annees_dans_l_entreprise,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion
3,3,2,3,1,1735,3,Non,13%,23,F,3295,Célibataire,Consulting,Consultant,1,3,0,0,3,4,1,Transformation Digitale,Occasionnel,1
4,3,4,4,2,1736,4,Non,20%,31,F,5238,Célibataire,Consulting,Tech Lead,2,5,0,0,3,24,1,Entrepreunariat,Frequent,1
4,3,4,4,3,1737,3,Oui,15%,39,M,6472,Marié(e),Consulting,Consultant,1,9,0,1,2,1,3,Infra & Cloud,Aucun,5
4,1,3,3,1,1739,3,Non,13%,32,M,9610,Marié(e),Commercial,Cadre Commercial,3,4,0,1,2,19,3,Infra & Cloud,Occasionnel,0
2,3,2,2,2,1740,3,Non,14%,40,M,19833,Célibataire,Commercial,Senior Manager,1,21,0,0,3,7,4,Transformation Digitale,Occasionnel,12
3,1,3,3,4,1744,4,Non,21%,45,F,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,5,0,2,2,4,3,Infra & Cloud,Occasionnel,0
4,2,1,4,3,1745,3,Non,16%,30,F,4968,Célibataire,Consulting,Assistant de Direction,0,9,0,0,2,2,4,Entrepreunariat,Frequent,0
1,3,4,4,3,1746,3,Non,14%,24,M,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,2,0,1,2,10,3,Transformation Digitale,Frequent,2
3,2,4,3,2,1747,3,Non,11%,30,F,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,4,1,1,0,8,3,Ressources Humaines,Frequent,1
1,3,3,3,3,1749,3,Non,19%,31,M,8346,Marié(e),Commercial,Cadre Commercial,1,5,0,1,3,5,3,Entrepreunariat,Occasionnel,0
3,3,4,3,2,1751,3,Non,11%,27,F,3445,Célibataire,Consulting,Assistant de Direction,1,6,0,0,5,8,3,Transformation Digitale,Occasionnel,1
2,1,2,3,3,1752,3,Non,13%,29,F,2760,Célibataire,Commercial,Représentant Commercial,1,2,1,0,3,9,3,Marketing,Occasionnel,2
4,4,3,4,4,1753,3,Oui,12%,29,M,6294,Célibataire,Consulting,Manager,8,3,0,0,5,1,3,Infra & Cloud,Frequent,0
3,2,1,1,3,1754,3,Non,11%,30,M,7140,Divorcé(e),Commercial,Cadre Commercial,2,7,0,1,2,15,2,Marketing,Occasionnel,1
4,4,4,1,3,1755,3,Oui,14%,34,M,2932,Marié(e),Consulting,Assistant de Direction,0,5,0,3,3,2,4,Transformation Digitale,Occasionnel,1
4,3,2,4,2,1756,3,Non,15%,33,F,5147,Célibataire,Commercial,Cadre Commercial,8,11,0,0,2,2,3,Marketing,Aucun,1
4,3,4,3,4,1757,3,Non,12%,49,F,4507,Célibataire,Commercial,Cadre Commercial,3,5,0,0,1,11,4,Marketing,Occasionnel,0
1,3,1,3,2,1758,4,Oui,20%,33,F,8564,Célibataire,Commercial,Cadre Commercial,2,0,1,0,2,16,3,Infra & Cloud,Occasionnel,0
3,2,2,2,2,1760,3,Non,14%,38,F,2468,Marié(e),Consulting,Consultant,4,6,0,1,4,2,2,Transformation Digitale,Frequent,0
1,3,3,1,3,1761,3,Non,13%,31,M,8161,Marié(e),Commercial,Cadre Commercial,2,1,1,3,2,16,4,Marketing,Occasionnel,0
4,2,1,3,3,1762,3,Non,13%,29,F,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,0,1,2,4,3,Entrepreunariat,Occasionnel,0
3,4,3,3,3,1763,3,Non,16%,30,M,5294,Marié(e),Consulting,Manager,3,7,0,1,3,16,3,Infra & Cloud,Occasionnel,1
2,3,2,2,3,1764,3,Non,14%,32,M,2718,Célibataire,Consulting,Assistant de Direction,2,7,0,0,3,5,4,Entrepreunariat,Aucun,0
2,1,4,3,3,1766,3,Oui,16%,38,M,5811,Marié(e),Consulting,Manager,3,1,0,1,2,18,3,Transformation Digitale,Occasionnel,1
3,2,3,4,3,1767,3,Oui,16%,43,M,2437,Marié(e),Consulting,Assistant de Direction,9,1,1,1,4,17,3,Entrepreunariat,Frequent,0
2,3,2,2,2,1768,4,Non,22%,42,M,2766,Divorcé(e),Consulting,Consultant,8,5,0,3,6,12,3,Transformation Digitale,Occasionnel,0
3,2,1,2,3,1770,3,Non,12%,55,M,19038,Marié(e),Consulting,Directeur Technique,8,1,0,3,2,2,3,Transformation Digitale,Occasionnel,0
4,3,2,4,2,1771,3,Non,15%,33,M,3055,Divorcé(e),Consulting,Assistant de Direction,5,9,0,2,2,4,3,Entrepreunariat,Aucun,1
3,3,1,2,3,1772,4,Non,20%,41,M,2289,Divorcé(e),Consulting,Consultant,1,5,0,2,2,9,4,Infra & Cloud,Occasionnel,0
4,3,3,3,3,1774,3,Oui,14%,34,M,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,0,1,3,10,3,Infra & Cloud,Aucun,0
1,2,3,4,2,1775,4,Oui,20%,53,F,12965,Marié(e),Consulting,Tech Lead,4,3,0,3,2,1,4,Transformation Digitale,Aucun,0
2,3,4,2,3,1778,3,Non,13%,43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,9,0,0,5,2,3,Infra & Cloud,Occasionnel,1
4,1,4,1,3,1779,3,Non,12%,34,F,6029,Célibataire,Commercial,Cadre Commercial,5,2,0,0,3,3,2,Infra & Cloud,Occasionnel,2
2,3,2,2,3,1780,3,Non,13%,21,M,2679,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,7,1,Marketing,Occasionnel,1
4,2,3,2,3,1782,3,Non,11%,38,F,3702,Marié(e),Consulting,Consultant,1,5,0,1,3,6,2,Autre,Occasionnel,0
3,3,1,3,3,1783,3,Oui,17%,22,F,2398,Marié(e),Consulting,Consultant,1,1,1,0,6,8,1,Transformation Digitale,Occasionnel,0
1,2,4,1,3,1784,3,Non,14%,31,F,5468,Marié(e),Commercial,Cadre Commercial,1,12,0,2,3,29,4,Marketing,Occasionnel,5
1,3,3,4,3,1786,3,Non,11%,51,F,13116,Marié(e),Consulting,Senior Manager,2,2,0,0,2,3,3,Entrepreunariat,Occasionnel,2
2,2,2,1,3,1787,3,Non,14%,37,M,4189,Marié(e),Commercial,Cadre Commercial,1,5,0,2,2,9,2,Marketing,Occasionnel,0
3,3,4,3,3,1789,3,Oui,17%,46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,2,0,1,3,2,4,Transformation Digitale,Occasionnel,2
4,3,1,4,3,1790,3,Oui,13%,36,M,8321,Marié(e),Consulting,Manager,7,12,0,1,1,10,3,Infra & Cloud,Occasionnel,5
3,3,2,3,2,1792,3,Oui,12%,44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,5,1,3,2,1,2,Transformation Digitale,Frequent,2
3,3,2,3,2,1794,3,Non,13%,37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,10,0,0,4,8,2,Autre,Occasionnel,4
3,3,4,4,3,1797,3,Oui,18%,35,M,5813,Célibataire,Commercial,Cadre Commercial,1,10,1,0,2,27,3,Infra & Cloud,Occasionnel,7
4,4,1,2,3,1798,3,Non,19%,33,M,3143,Marié(e),Consulting,Assistant de Direction,6,10,0,1,1,8,4,Infra & Cloud,Occasionnel,7
3,3,4,3,4,1799,3,Non,11%,28,M,2044,Marié(e),Consulting,Assistant de Direction,1,5,0,1,6,1,3,Infra & Cloud,Occasionnel,0
3,3,3,3,3,1800,4,Non,21%,39,M,13464,Célibataire,Consulting,Directeur Technique,7,4,0,0,3,10,1,Transformation Digitale,Occasionnel,2
2,2,2,3,3,1801,3,Non,15%,46,M,7991,Célibataire,Commercial,Cadre Commercial,8,2,0,0,3,26,2,Infra & Cloud,Aucun,2
3,3,1,4,2,1802,3,Non,17%,40,F,3377,Marié(e),Consulting,Consultant,4,4,0,1,5,2,2,Infra & Cloud,Occasionnel,0
2,4,1,3,2,1803,3,Non,18%,42,M,5538,Marié(e),Consulting,Manager,5,0,0,2,2,13,3,Transformation Digitale,Occasionnel,0
2,3,4,3,3,1804,3,Non,14%,35,M,5762,Divorcé(e),Consulting,Tech Lead,2,7,0,1,6,2,2,Transformation Digitale,Aucun,1
1,3,2,4,3,1805,3,Non,13%,38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,11,0,3,3,2,3,Ressources Humaines,Aucun,3
4,3,1,3,2,1807,3,Non,17%,34,M,5346,Marié(e),Consulting,Consultant,4,7,1,1,3,9,4,Infra & Cloud,Frequent,0
4,3,1,2,1,1809,3,Non,15%,37,M,4213,Célibataire,Consulting,Tech Lead,1,10,1,0,4,10,4,Transformation Digitale,Occasionnel,0
3,3,4,4,3,1812,3,Non,18%,39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,2,0,1,6,20,3,Infra & Cloud,Frequent,2
1,3,3,3,2,1813,3,Non,13%,43,M,2438,Célibataire,Consulting,Assistant de Direction,4,3,0,0,2,9,3,Infra & Cloud,Aucun,1
2,4,2,1,1,1814,3,Non,12%,41,M,6870,Célibataire,Consulting,Manager,3,3,0,0,3,5,3,Infra & Cloud,Occasionnel,1
3,3,3,4,4,1815,3,Oui,13%,41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,22,0,1,3,4,1,Marketing,Occasionnel,13
1,3,3,2,3,1816,3,Non,14%,30,F,9667,Célibataire,Consulting,Tech Lead,9,7,0,0,3,10,3,Transformation Digitale,Occasionnel,0
4,3,2,3,3,1818,3,Oui,11%,26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,5,1,0,3,20,2,Transformation Digitale,Occasionnel,1
4,3,2,4,4,1821,4,Non,22%,46,F,8926,Marié(e),Consulting,Manager,4,9,1,1,2,21,2,Transformation Digitale,Occasionnel,3
3,3,4,4,3,1822,3,Non,17%,40,F,6513,Divorcé(e),Consulting,Manager,4,5,0,1,3,1,3,Infra & Cloud,Occasionnel,0
2,4,3,3,3,1823,4,Non,21%,34,M,6799,Marié(e),Commercial,Cadre Commercial,1,10,0,2,5,8,2,Entrepreunariat,Occasionnel,4
2,3,2,4,2,1824,4,Non,22%,58,M,16291,Divorcé(e),Commercial,Senior Manager,4,16,0,1,0,2,3,Transformation Digitale,Aucun,14
2,1,3,2,4,1826,3,Non,16%,35,M,2705,Marié(e),Consulting,Consultant,0,5,0,1,2,23,4,Transformation Digitale,Occasionnel,0
3,2,2,3,3,1827,3,Oui,12%,47,F,10333,Divorcé(e),Consulting,Tech Lead,8,22,0,1,4,4,3,Infra & Cloud,Occasionnel,14
2,3,1,2,3,1829,3,Non,12%,40,F,4448,Divorcé(e),Consulting,Manager,2,7,0,1,3,12,3,Infra & Cloud,Occasionnel,7
4,3,4,2,2,1830,3,Non,15%,54,F,6854,Marié(e),Consulting,Assistant de Direction,4,7,0,1,2,7,4,Transformation Digitale,Occasionnel,1
1,3,1,4,3,1833,3,Non,14%,31,F,9637,Marié(e),Commercial,Cadre Commercial,2,3,0,2,3,7,4,Marketing,Frequent,2
3,3,1,3,3,1834,4,Non,25%,28,F,3591,Marié(e),Consulting,Assistant de Direction,1,3,0,1,3,1,3,Transformation Digitale,Occasionnel,1
2,1,4,1,2,1835,4,Oui,20%,38,F,5405,Marié(e),Commercial,Représentant Commercial,2,4,0,2,4,2,4,Marketing,Occasionnel,0
3,3,4,1,3,1836,3,Non,13%,26,M,4684,Célibataire,Commercial,Cadre Commercial,1,5,0,0,4,10,3,Transformation Digitale,Occasionnel,1
1,3,3,2,3,1837,3,Oui,14%,58,M,15787,Marié(e),Consulting,Directeur Technique,2,2,0,0,3,15,4,Infra & Cloud,Frequent,2
2,3,3,3,1,1839,3,Non,16%,18,F,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,0,4,14,3,Transformation Digitale,Aucun,0
4,4,1,3,3,1842,3,Non,17%,31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,1,1,0,4,18,5,Ressources Humaines,Occasionnel,0
1,2,1,4,3,1844,3,Oui,15%,29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,2,1,3,3,13,3,Ressources Humaines,Occasionnel,2
3,3,3,2,4,1845,4,Non,22%,45,F,5154,Marié(e),Commercial,Cadre Commercial,4,8,0,2,3,2,4,Infra & Cloud,Aucun,5
4,3,2,4,3,1847,4,Oui,22%,36,F,6962,Marié(e),Consulting,Assistant de Direction,4,1,0,1,2,2,4,Autre,Occasionnel,0
1,3,4,3,3,1849,4,Non,20%,43,M,5675,Marié(e),Commercial,Cadre Commercial,1,7,0,1,5,2,4,Infra & Cloud,Frequent,7
4,3,4,3,2,1850,3,Oui,14%,27,F,2379,Célibataire,Consulting,Consultant,0,5,0,0,3,5,2,Infra & Cloud,Frequent,0
4,3,4,2,4,1852,3,Non,13%,29,M,3812,Marié(e),Consulting,Consultant,1,11,0,0,3,20,1,Transformation Digitale,Frequent,3
4,3,4,3,4,1853,3,Non,13%,32,M,4648,Célibataire,Commercial,Cadre Commercial,8,0,0,0,2,10,4,Marketing,Frequent,0
3,3,3,2,2,1854,4,Non,22%,42,M,2936,Marié(e),Consulting,Assistant de Direction,3,6,0,2,1,10,4,Entrepreunariat,Aucun,3
2,3,3,3,3,1856,3,Non,12%,47,F,2105,Célibataire,Consulting,Consultant,4,2,0,0,2,9,4,Infra & Cloud,Occasionnel,2
4,3,4,3,2,1857,3,Non,14%,46,M,8578,Divorcé(e),Consulting,Tech Lead,3,9,0,1,4,2,2,Infra & Cloud,Occasionnel,4
3,3,4,2,3,1858,3,Non,15%,28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,0,1,2,1,2,Infra & Cloud,Aucun,2
4,1,3,4,3,1859,3,Non,17%,29,M,6384,Divorcé(e),Consulting,Manager,8,7,0,2,3,29,1,Infra & Cloud,Occasionnel,1
4,3,3,4,3,1860,3,Non,13%,42,M,3968,Célibataire,Consulting,Consultant,4,0,0,0,3,8,3,Infra & Cloud,Occasionnel,0
3,2,2,3,2,1862,3,Oui,12%,32,M,9907,Célibataire,Commercial,Cadre Commercial,7,2,1,0,3,2,4,Marketing,Occasionnel,2
1,4,1,4,3,1863,3,Non,12%,46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,19,0,1,5,3,3,Entrepreunariat,Occasionnel,2
2,2,3,4,3,1864,4,Non,21%,27,F,3540,Marié(e),Commercial,Représentant Commercial,1,9,0,1,5,23,1,Transformation Digitale,Occasionnel,5
4,2,2,4,3,1865,3,Non,11%,29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,0,0,3,6,1,Transformation Digitale,Occasionnel,0
1,2,3,4,3,1866,3,Non,13%,43,F,19392,Marié(e),Consulting,Senior Manager,7,16,0,0,2,6,3,Transformation Digitale,Occasionnel,6
4,2,2,4,3,1867,3,Non,12%,48,M,19665,Marié(e),Consulting,Directeur Technique,4,22,0,0,3,10,3,Infra & Cloud,Occasionnel,12
4,2,4,2,2,1868,4,Oui,24%,29,M,2439,Célibataire,Consulting,Assistant de Direction,1,1,1,0,3,24,2,Infra & Cloud,Frequent,1
3,3,2,3,3,1869,4,Non,21%,46,F,7314,Marié(e),Commercial,Cadre Commercial,5,8,1,3,2,10,3,Infra & Cloud,Occasionnel,0
4,2,1,4,2,1870,3,Non,19%,27,F,4774,Marié(e),Consulting,Assistant de Direction,0,7,0,1,2,15,3,Infra & Cloud,Frequent,7
4,3,4,2,3,1871,3,Non,14%,39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,2,0,3,2,19,4,Autre,Occasionnel,2
2,2,4,2,4,1873,4,Non,20%,55,M,2662,Marié(e),Consulting,Assistant de Direction,8,5,0,1,2,2,4,Entrepreunariat,Occasionnel,0
2,3,2,4,3,1875,3,Non,19%,28,F,2856,Marié(e),Commercial,Représentant Commercial,1,1,0,1,3,3,3,Transformation Digitale,Occasionnel,0
2,3,4,3,2,1876,3,Non,13%,30,M,1081,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,9,3,Transformation Digitale,Occasionnel,0
4,3,2,1,3,1878,4,Oui,23%,22,M,2472,Célibataire,Consulting,Assistant de Direction,1,1,1,0,2,7,1,Infra & Cloud,Occasionnel,0
2,2,3,1,3,1880,3,Oui,13%,36,F,5673,Marié(e),Commercial,Cadre Commercial,1,10,0,1,4,10,4,Entrepreunariat,Occasionnel,1
2,3,3,1,3,1881,3,Non,11%,31,M,4197,Divorcé(e),Consulting,Consultant,1,10,0,1,2,20,3,Infra & Cloud,Occasionnel,0
3,3,4,4,3,1882,3,Oui,13%,34,M,9713,Marié(e),Commercial,Cadre Commercial,2,5,0,3,3,4,3,Infra & Cloud,Occasionnel,1
4,3,1,2,3,1883,3,Non,14%,29,M,2062,Célibataire,Consulting,Consultant,3,3,0,0,2,7,3,Infra & Cloud,Occasionnel,1
4,3,1,3,3,1885,4,Oui,22%,37,M,4284,Marié(e),Consulting,Assistant de Direction,5,5,0,1,2,7,4,Transformation Digitale,Occasionnel,0
4,2,2,4,3,1886,3,Oui,11%,35,F,4788,Marié(e),Consulting,Tech Lead,0,3,0,0,2,16,2,Autre,Occasionnel,0
2,2,4,4,2,1888,3,Non,13%,45,F,5906,Marié(e),Consulting,Tech Lead,0,9,0,2,2,25,2,Infra & Cloud,Occasionnel,3
2,2,4,4,2,1890,4,Non,21%,36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,10,0,0,2,2,1,Ressources Humaines,Frequent,0
1,3,1,1,3,1892,3,Non,11%,40,M,16823,Divorcé(e),Consulting,Senior Manager,2,19,0,1,3,1,4,Infra & Cloud,Occasionnel,11
2,2,3,3,2,1893,3,Oui,13%,26,F,2933,Marié(e),Consulting,Assistant de Direction,1,1,0,1,3,1,2,Infra & Cloud,Occasionnel,1
1,4,3,2,2,1898,3,Non,14%,27,F,6500,Célibataire,Commercial,Cadre Commercial,0,8,0,0,5,2,2,Transformation Digitale,Occasionnel,0
4,3,4,2,3,1900,3,Non,11%,48,F,17174,Divorcé(e),Consulting,Senior Manager,3,22,0,1,3,22,3,Transformation Digitale,Frequent,4
2,4,1,4,3,1903,3,Non,15%,44,M,5033,Marié(e),Consulting,Manager,2,2,0,1,5,1,4,Infra & Cloud,Occasionnel,2
4,1,1,2,3,1905,4,Oui,23%,34,M,2307,Marié(e),Consulting,Assistant de Direction,1,5,1,1,2,16,4,Entrepreunariat,Aucun,3
1,3,4,4,3,1907,3,Non,16%,56,M,2587,Célibataire,Consulting,Consultant,1,4,1,0,3,24,2,Infra & Cloud,Occasionnel,1
3,2,2,3,1,1908,3,Non,16%,36,M,5507,Marié(e),Commercial,Cadre Commercial,2,4,0,2,1,17,2,Marketing,Occasionnel,1
3,3,2,3,3,1909,4,Non,21%,41,F,4393,Marié(e),Commercial,Cadre Commercial,5,5,0,1,3,8,3,Marketing,Occasionnel,1
3,3,1,2,4,1911,3,Non,13%,42,M,13348,Marié(e),Consulting,Directeur Technique,9,13,0,1,3,6,3,Transformation Digitale,Occasionnel,5
3,3,4,4,3,1912,3,Oui,11%,31,F,6583,Divorcé(e),Commercial,Cadre Commercial,2,5,0,1,2,10,2,Transformation Digitale,Occasionnel,1
4,2,4,3,2,1915,3,Oui,12%,34,F,8103,Marié(e),Commercial,Cadre Commercial,3,4,0,0,3,3,1,Transformation Digitale,Occasionnel,0
1,4,3,2,2,1916,3,Non,12%,31,F,3978,Divorcé(e),Consulting,Consultant,8,2,0,1,0,4,3,Transformation Digitale,Occasionnel,2
3,4,4,1,3,1918,3,Non,18%,26,M,2544,Marié(e),Consulting,Consultant,0,7,0,1,3,6,3,Autre,Frequent,7
2,3,3,3,3,1922,3,Non,12%,45,M,5399,Célibataire,Consulting,Manager,4,4,0,0,3,1,4,Transformation Digitale,Frequent,0
2,3,3,2,2,1924,3,Non,14%,33,M,5487,Célibataire,Commercial,Cadre Commercial,1,10,0,0,2,10,4,Marketing,Occasionnel,0
3,2,4,3,3,1927,3,Oui,12%,28,M,6834,Marié(e),Commercial,Cadre Commercial,1,7,0,1,2,1,2,Infra & Cloud,Frequent,0
3,4,1,4,3,1928,3,Non,17%,29,M,1091,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,24,3,Entrepreunariat,Frequent,0
1,1,3,3,3,1929,3,Non,19%,39,F,5736,Marié(e),Commercial,Cadre Commercial,6,3,0,1,1,21,4,Infra & Cloud,Aucun,1
2,3,2,3,2,1931,3,Non,11%,27,M,2226,Marié(e),Consulting,Assistant de Direction,1,5,0,1,3,2,4,Entrepreunariat,Occasionnel,1
3,2,4,2,3,1932,3,Oui,15%,34,M,5747,Marié(e),Consulting,Assistant de Direction,1,15,0,0,3,22,4,Autre,Frequent,6
4,3,3,4,3,1933,3,Oui,11%,28,F,9854,Célibataire,Commercial,Cadre Commercial,3,2,1,0,0,13,2,Marketing,Occasionnel,2
3,3,2,3,4,1934,3,Non,18%,47,M,5467,Marié(e),Consulting,Assistant de Direction,8,8,0,1,4,14,4,Entrepreunariat,Aucun,1
4,2,1,3,3,1935,3,Non,16%,56,F,5380,Marié(e),Commercial,Cadre Commercial,4,0,0,1,3,11,5,Marketing,Occasionnel,0
1,3,1,4,3,1936,4,Non,25%,39,M,5151,Marié(e),Consulting,Tech Lead,1,10,0,1,3,9,2,Transformation Digitale,Occasionnel,7
4,2,2,3,3,1937,3,Oui,16%,38,F,2133,Divorcé(e),Consulting,Assistant de Direction,1,20,0,1,3,8,3,Transformation Digitale,Frequent,0
4,3,4,3,2,1938,3,Oui,13%,58,F,17875,Marié(e),Commercial,Senior Manager,4,1,0,1,2,21,3,Infra & Cloud,Occasionnel,0
1,4,3,1,3,1939,3,Oui,14%,32,F,2432,Célibataire,Consulting,Assistant de Direction,3,4,1,0,2,5,2,Infra & Cloud,Frequent,0
2,3,4,4,4,1940,3,Non,19%,38,M,4771,Divorcé(e),Consulting,Assistant de Direction,2,5,0,2,0,9,2,Infra & Cloud,Occasionnel,0
2,3,4,4,3,1941,3,Non,15%,49,M,19161,Marié(e),Consulting,Directeur Technique,3,5,0,0,3,2,1,Infra & Cloud,Frequent,4
2,3,4,3,3,1943,3,Oui,12%,42,M,5087,Divorcé(e),Commercial,Cadre Commercial,3,0,0,2,4,12,4,Marketing,Occasionnel,0
1,2,2,1,3,1944,3,Non,12%,27,F,2863,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,2,22,3,Ressources Humaines,Frequent,0
2,3,1,4,1,1945,3,Non,16%,35,M,5561,Marié(e),Commercial,Cadre Commercial,0,5,0,1,2,18,4,Transformation Digitale,Occasionnel,0
3,3,3,3,2,1947,3,Non,14%,28,M,2144,Célibataire,Consulting,Assistant de Direction,1,5,0,0,3,16,3,Transformation Digitale,Aucun,1
3,3,1,4,4,1948,3,Oui,13%,31,M,3065,Divorcé(e),Consulting,Assistant de Direction,1,4,0,1,3,3,2,Transformation Digitale,Aucun,2
1,4,2,2,3,1949,4,Non,22%,36,M,2810,Marié(e),Consulting,Consultant,1,5,0,0,3,9,4,Infra & Cloud,Aucun,0
1,3,4,1,2,1950,4,Non,21%,34,M,9888,Célibataire,Commercial,Cadre Commercial,1,14,0,0,3,1,3,Marketing,Occasionnel,2
4,3,3,3,2,1951,3,Non,18%,34,M,8628,Divorcé(e),Commercial,Cadre Commercial,1,8,0,1,2,13,4,Transformation Digitale,Occasionnel,1
3,3,1,4,2,1952,3,Non,13%,26,M,2867,Célibataire,Consulting,Consultant,0,7,0,0,6,1,3,Transformation Digitale,Occasionnel,7
1,3,1,1,2,1954,3,Non,12%,29,M,5373,Marié(e),Consulting,Manager,0,5,0,1,5,1,3,Infra & Cloud,Occasionnel,0
3,3,4,2,3,1955,3,Non,18%,32,F,6667,Divorcé(e),Consulting,Manager,5,5,0,1,6,15,4,Transformation Digitale,Aucun,1
4,1,1,2,3,1956,4,Non,21%,31,M,5003,Marié(e),Consulting,Assistant de Direction,1,10,0,0,6,1,3,Infra & Cloud,Frequent,8
3,2,4,1,2,1960,3,Non,12%,28,M,2367,Divorcé(e),Consulting,Consultant,5,4,1,1,2,17,3,Entrepreunariat,Occasionnel,0
1,2,1,1,2,1961,3,Non,14%,38,M,2858,Célibataire,Commercial,Représentant Commercial,4,1,0,0,3,1,3,Infra & Cloud,Occasionnel,0
3,3,4,4,3,1962,3,Oui,11%,35,F,5204,Marié(e),Commercial,Cadre Commercial,1,10,0,0,2,7,4,Infra & Cloud,Occasionnel,0
4,3,4,1,3,1965,3,Non,14%,27,M,4105,Célibataire,Commercial,Cadre Commercial,1,7,0,0,5,9,3,Marketing,Occasionnel,0
4,2,4,2,3,1966,4,Non,24%,32,M,9679,Célibataire,Consulting,Tech Lead,8,1,0,0,1,5,4,Infra & Cloud,Occasionnel,0
1,3,4,3,3,1967,3,Oui,11%,31,M,5617,Marié(e),Commercial,Cadre Commercial,1,10,1,0,4,26,4,Marketing,Frequent,0
1,3,1,2,2,1968,3,Oui,13%,53,M,10448,Célibataire,Commercial,Cadre Commercial,6,2,1,0,2,24,4,Infra & Cloud,Occasionnel,2
1,3,3,3,2,1969,3,Non,11%,54,F,2897,Marié(e),Consulting,Assistant de Direction,3,4,0,2,6,9,2,Infra & Cloud,Occasionnel,2
4,3,3,3,3,1970,4,Non,20%,33,M,5968,Divorcé(e),Consulting,Manager,1,9,0,3,2,7,2,Infra & Cloud,Frequent,2
1,3,3,2,3,1971,3,Non,17%,43,M,7510,Marié(e),Consulting,Manager,1,10,0,1,1,11,3,Infra & Cloud,Occasionnel,0
4,3,2,2,3,1972,3,Oui,11%,38,M,2991,Marié(e),Ressources Humaines,Ressources Humaines,0,6,0,1,2,1,4,Autre,Frequent,1
3,4,2,1,3,1973,3,Oui,18%,55,M,19636,Marié(e),Ressources Humaines,Senior Manager,4,10,0,1,0,26,4,Ressources Humaines,Occasionnel,1
4,1,4,3,3,1974,3,Oui,11%,31,F,1129,Divorcé(e),Consulting,Consultant,1,1,0,3,4,2,1,Transformation Digitale,Occasionnel,0
2,3,1,1,3,1975,3,Non,12%,39,M,13341,Célibataire,Commercial,Cadre Commercial,0,20,0,0,3,15,4,Marketing,Occasionnel,11
4,2,3,4,3,1976,3,Non,12%,42,M,4332,Célibataire,Consulting,Assistant de Direction,1,20,0,0,2,23,2,Infra & Cloud,Aucun,3
3,3,3,3,4,1979,4,Non,20%,31,F,11031,Marié(e),Consulting,Directeur Technique,4,11,0,1,2,10,3,Transformation Digitale,Aucun,4
3,3,1,4,3,1980,3,Oui,19%,54,F,4440,Célibataire,Consulting,Tech Lead,6,5,0,0,3,10,3,Transformation Digitale,Occasionnel,1
2,2,3,2,2,1981,3,Non,12%,24,M,4617,Célibataire,Consulting,Manager,1,4,0,0,2,1,2,Infra & Cloud,Occasionnel,1
4,3,4,3,4,1982,3,Non,13%,23,M,2647,Célibataire,Consulting,Consultant,1,5,0,0,6,12,2,Autre,Occasionnel,1
4,3,3,1,4,1985,3,Non,11%,40,F,6323,Marié(e),Consulting,Consultant,1,10,0,1,2,11,3,Entrepreunariat,Frequent,9
2,3,2,3,3,1986,3,Non,14%,40,F,5677,Marié(e),Commercial,Cadre Commercial,3,11,0,1,4,2,2,Marketing,Occasionnel,5
3,3,2,3,3,1987,3,Non,14%,25,F,2187,Marié(e),Ressources Humaines,Ressources Humaines,4,2,0,0,3,2,3,Ressources Humaines,Occasionnel,1
4,3,2,3,2,1989,3,Non,13%,30,M,3748,Marié(e),Consulting,Consultant,1,12,0,0,6,1,2,Transformation Digitale,Occasionnel,1
